title,overview,genre_id,media_type,tmdb_id,poster_path,platform_ids,vote_average,popularity,release_date,platforms
Argylle,"When the plots of reclusive author Elly Conway's fictional espionage novels begin to mirror the covert actions of a real-life spy organization, quiet evenings at home become a thing of the past. Accompanied by her cat Alfie and Aidan, a cat-allergic spy, Elly races across the world to stay one step ahead of the killers as the line between Conway's fictional world and her real one begins to blur.",28,movie,848538,/siduVKgOnABO4WH4lOwPQwaGwJp.jpg,[350],6.049,10.0249,2024-01-31,['Apple TV Plus']
"The Boy, the Mole, the Fox and the Horse","The unlikely friendship of a boy, a mole, a fox and a horse traveling together in the boy's search for home.",12,movie,995133,/aBBJRyS17TIrdXih3uSYvPAR3Ua.jpg,[350],8.235,4.7613,2022-12-25,['Apple TV Plus']
Wolfwalkers,"In a time of superstition and magic, when wolves are seen as demonic and nature an evil to be tamed, a young apprentice hunter comes to Ireland with her father to wipe out the last pack. But when she saves a wild native girl, their friendship leads her to discover the world of the Wolfwalkers and transform her into the very thing her father is tasked to destroy.",12,movie,441130,/ehAKuE48okTuonq6TpsNQj8vFTC.jpg,[350],8.218,4.3903,2020-10-26,['Apple TV Plus']
Finch,"On a post-apocalyptic Earth, a robot, built to protect the life of his dying creator's beloved dog, learns about life, love, friendship, and what it means to be human.",12,movie,522402,/jKuDyqx7jrjiR9cDzB5pxzhJAdv.jpg,[350],7.848,9.1352,2021-11-04,['Apple TV Plus']
Luck,"Suddenly finding herself in the never-before-seen Land of Luck, the unluckiest person in the world must unite with the magical creatures there to turn her luck around.",12,movie,585511,/9OpVlfJGNvX3lUqdzY0nGoA6wQa.jpg,[350],7.779,13.8459,2022-08-05,['Apple TV Plus']
Blush,"When a horticulturalist-astronaut crashes onto a desolate planet, he encounters an ethereal visitor and discovers the joy of building a new life—realizing the universe has delivered something astonishing.",16,movie,818350,/eOnRPzGjmGwmoqtznGv1gx22JWh.jpg,[350],7.825,0.9665,2021-06-13,['Apple TV Plus']
Snoopy Presents: For Auld Lang Syne,"After finding out her grandmother won't be visiting for Christmas, Lucy decides to cheer herself up by throwing the ultimate New Year's Eve party. Meanwhile, Charlie Brown tries to fulfill one of his resolutions before the clock strikes midnight.",16,movie,881211,/p0ONYt2cw0vPEnZIoOHq1Ki7Ifm.jpg,[350],7.1,1.8859,2021-12-09,['Apple TV Plus']
The Greatest Beer Run Ever,"Chickie wants to support his friends fighting in Vietnam, so he does something wild—personally bring them American beer. What starts as a well-meaning journey quickly changes Chickie’s life and perspective. Based on a true story.",35,movie,597922,/ggf37TpcKaxwguhvtNn6MQpyqBn.jpg,[350],7.595,5.7507,2022-09-23,['Apple TV Plus']
Cha Cha Real Smooth,"Fresh out of college and stuck at his New Jersey home without a clear path forward, 22-year-old Andrew begins working as a party starter for bar/bat mitzvahs—where he strikes up a unique friendship with a young mom and her teenage daughter.",35,movie,814340,/z8IPItbwRrJ3QWdCePOnWS1jueY.jpg,[350],7.132,4.0248,2022-06-17,['Apple TV Plus']
Flora and Son,"Single mom Flora is at a loss about what to do with her rebellious teenage son, Max. Her efforts to keep him out of trouble lead to a beat-up acoustic guitar, a washed-up LA musician, and harmony for this frayed Dublin family.",35,movie,1059811,/pq2p8ovf8PZps2HafvJaLrZK8gS.jpg,[350],6.914,2.2403,2023-09-21,['Apple TV Plus']
Spirited,"Each Christmas Eve, the Ghost of Christmas Present selects one dark soul to be reformed by a visit from three spirits. But this season, he picked the wrong Scrooge. Clint Briggs turns the tables on his ghostly host until Present finds himself reexamining his own past, present and future.",35,movie,632856,/h3zAzTMs5EP3cKusOxFNGSFE1WI.jpg,[350],6.873,3.5928,2022-11-10,['Apple TV Plus']
Fly Me to the Moon,"Sparks fly in all directions as marketing maven Kelly Jones, brought in to fix NASA's public image, wreaks havoc on Apollo 11 launch director Cole Davis' already difficult task of putting a man on the moon. When the White House deems the mission too important to fail, Jones is directed to stage a fake moon landing as backup, and the countdown truly begins.",35,movie,956842,/gjk8YdXpItoC1in53FCrZMFIuBx.jpg,[350],6.84,11.0276,2024-07-10,['Apple TV Plus']
The Beanie Bubble,Ty was a frustrated toy salesman until his collaboration with three women turned his stuffed animals into a defining '90s trend. This behind-the-scenes look at history's biggest toy craze is a wild story about what—and who—is valued in this world.,35,movie,926008,/9YDW8dCrQyRpppK5985hKY1Mc8X.jpg,[350],6.5,1.4625,2023-07-21,['Apple TV Plus']
Raymond & Ray,"Half brothers Raymond and Ray reunite when their estranged father dies—and discover that his final wish was for them to dig his grave. Together, they process who they’ve become as men, both because of their father and in spite of him.",35,movie,869025,/fdKZmSQHD17JjGUYkluhpttgJRi.jpg,[350],6.297,1.5602,2022-10-14,['Apple TV Plus']
On the Rocks,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",35,movie,575417,/fcijRCmB7yTtloh4Pumy9b1rkwU.jpg,[350],6.092,2.6317,2020-10-02,['Apple TV Plus']
Killers of the Flower Moon,"When oil is discovered in 1920s Oklahoma under Osage Nation land, the Osage people are murdered one by one—until the FBI steps in to unravel the mystery.",80,movie,466420,/dB6Krk806zeqd0YNp2ngQ9zXteH.jpg,[350],7.433,13.7676,2023-10-18,['Apple TV Plus']
Cherry,"Cherry drifts from college dropout to army medic in Iraq - anchored only by his true love, Emily. But after returning from the war with PTSD, his life spirals into drugs and crime as he struggles to find his place in the world.",80,movie,544401,/pwDvkDyaHEU9V7cApQhbcSJMG1w.jpg,[350],7.345,5.5067,2021-02-26,['Apple TV Plus']
Sharper,"A small, wealthy family in New York City gets progressively torn apart by secrets, lies, and the theft that orchestrates all of it.",80,movie,717980,/tq8x5F17q95T1j0up5rpzXFAylN.jpg,[350],6.931,5.026,2023-02-10,['Apple TV Plus']
Selena Gomez: My Mind & Me,"After years in the limelight, Selena Gomez achieves unimaginable stardom. But just as she reaches a new peak, an unexpected turn pulls her into darkness. This uniquely raw and intimate documentary spans her six-year journey into a new light.",99,movie,1022256,/usJxHVxT70lAA7AynnZlmPth7R3.jpg,[350],8.635,4.6209,2022-11-04,['Apple TV Plus']
Billie Eilish: The World's a Little Blurry,"This documentary offers a deeply intimate look at extraordinary teenager Billie Eilish. Award-winning filmmaker R.J. Cutler follows her journey on the road, onstage, and at home with her family as the writing and recording of her debut album changes her life.",99,movie,654754,/bDQ95W5LPHW9FHlPj3QX3jvM9Z7.jpg,[350],8.264,3.0471,2021-02-26,['Apple TV Plus']
The Year Earth Changed,"Never-before-seen footage shows how our living in lockdown opened the door for nature to bounce back and thrive. Across the seas, skies, and lands, Earth found its rhythm when we came to a stop.",99,movie,811703,/cLwQRXfzPjmpU6I78TCkoHazO0A.jpg,[350],7.894,1.809,2021-04-15,['Apple TV Plus']
STILL: A Michael J. Fox Movie,A short kid from a Canadian army base becomes the international pop culture darling of the 1980s—only to find the course of his life altered by a stunning diagnosis. What happens when an incurable optimist confronts an incurable disease?,99,movie,1058699,/fDO4gYZxvdsIrHKzsSAbc3N7Wfg.jpg,[350],7.7,1.7577,2023-01-20,['Apple TV Plus']
Beastie Boys Story,"Here's a little story they're about to tell... Mike Diamond and Adam Horovitz share the story of their band and 40 years of friendship in a live documentary experience directed by friend, collaborator, and their former grandfather, Spike Jonze.",99,movie,664416,/3ND0NgYAwktnXfNhA6dPwU8YbT7.jpg,[350],7.524,1.689,2020-04-24,['Apple TV Plus']
Boys State,"This raucous journey into the heart of democracy captures an unusual rite of passage: 1,100 teenage boys from across Texas coming together to build a representative government from the ground up.",99,movie,653723,/cuvt3ImM3wQdijib7OeIH48uRfQ.jpg,[350],7.115,3.0893,2020-01-24,['Apple TV Plus']
The Velvet Underground,"Experience the iconic rock band's legacy in the first major documentary to tell their story. Directed with the era’s avant-garde spirit by Todd Haynes, this kaleidoscopic oral history combines exclusive interviews with dazzling archival footage.",99,movie,543836,/9uRF6vERWfhlSZKc1sAJTTdG2Ix.jpg,[350],6.849,1.7944,2021-10-15,['Apple TV Plus']
Palmer,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",18,movie,458220,/xSDdRAjxKAGi8fUBLOqSrBhJmF0.jpg,[350],8.105,14.8079,2021-01-28,['Apple TV Plus']
CODA,"As a CODA (Child of Deaf Adults), Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her love of music and her fear of abandoning her parents.",18,movie,776503,/BzVjmm8l23rPsijLiNLUzuQtyd.jpg,[350],7.923,12.9774,2021-08-13,['Apple TV Plus']
Emancipation,"Inspired by the gripping true story of a man who would do anything for his family—and for freedom. When Peter, an enslaved man, risks his life to escape and return to his family, he embarks on a perilous journey of love and endurance.",18,movie,715931,/s9sUK1vAaOcxJfKzNTszrNkPhkH.jpg,[350],7.777,6.8344,2022-12-02,['Apple TV Plus']
Tetris,"In 1988, American video game salesman Henk Rogers discovers the video game Tetris. When he sets out to bring the game to the world, he enters a dangerous web of lies and corruption behind the Iron Curtain.",18,movie,726759,/4F2QwCOYHJJjecSvdOjStuVLkpu.jpg,[350],7.68,7.4349,2023-03-15,['Apple TV Plus']
The Banker,"In the 1960s, two entrepreneurs hatch an ingenious business plan to fight for housing integration—and equal access to the American Dream.",18,movie,627725,/biXzsw22U6vSd0XktmZwAOc4uik.jpg,[350],7.633,7.5438,2020-03-06,['Apple TV Plus']
Swan Song,"In the near future, Cameron Turner is diagnosed with a terminal illness. Presented with an experimental solution to shield his wife and son from grief, he grapples with altering their fate in this thought-provoking exploration of love, loss, and sacrifice.",18,movie,765245,/aDVqRZ8h4137w6bIBxsTrwIdu0E.jpg,[350],7.169,2.6117,2021-12-17,['Apple TV Plus']
The Tragedy of Macbeth,"Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders his king and takes the throne for himself.",18,movie,591538,/tDNJEhcLbX3jIk3BMCur9pCdaVD.jpg,[350],6.914,4.8987,2021-12-05,['Apple TV Plus']
Causeway,"A US soldier suffers a traumatic brain injury while fighting in Afghanistan and struggles to adjust to life back home in New Orleans. When she meets local mechanic James, the pair begin to forge an unexpected bond.",18,movie,595586,/bUzKIqFIS05Ss31zRTfZfHJIgDP.jpg,[350],6.49,2.7829,2022-10-28,['Apple TV Plus']
Blitz,"In World War II London, nine-year-old George is evacuated to the countryside by his mother, Rita, to escape the bombings. Defiant and determined to return to his family, George embarks on an epic, perilous journey back home as Rita searches for him.",18,movie,896151,/e9tyjbF2rugENtBolTtEhHOXgzD.jpg,[350],5.877,6.4391,2024-11-01,['Apple TV Plus']
Fingernails,Anna and Ryan have found true love together. It’s been proven by a controversial test. There’s just one problem: Anna still isn’t sure. Then she meets Amir.,18,movie,790459,/q04g3un61aeBoheQEso7enM28AF.jpg,[350],5.881,2.8717,2023-10-27,['Apple TV Plus']
Napoleon,"An epic that details the checkered rise and fall of French Emperor Napoleon Bonaparte and his relentless journey to power through the prism of his addictive, volatile relationship with his wife, Josephine.",36,movie,753342,/ytFOXyghxLzAM4KZyazDdEkM66q.jpg,[350],6.351,13.1103,2023-11-22,['Apple TV Plus']
The Gorge,"Two highly trained operatives grow close from a distance after being sent to guard opposite sides of a mysterious gorge. When an evil below emerges, they must work together to survive what lies within.",10749,movie,950396,/7iMBZzVZtG0oBug4TfqDb9ZxAOa.jpg,[350],7.731,97.0856,2025-02-13,['Apple TV Plus']
See,"A virus has decimated humankind. Those who survived emerged blind. Centuries later when twins are born with the mythic ability to see, their father must protect his tribe against a threatened queen.",10759,tv,80752,/lKDIhc9FQibDiBQ57n3ELfZCyZg.jpg,[350],8.104,39.0365,,['Apple TV Plus']
Monarch: Legacy of Monsters,"After surviving Godzilla's attack on San Francisco, Cate is shaken yet again by a shocking secret. Amid monstrous threats, she embarks on a globetrotting adventure to learn the truth about her family—and the mysterious organization known as Monarch.",10759,tv,202411,/uwrQHMnXD2DA1rvaMZk4pavZ3CY.jpg,[350],7.757,18.0462,,['Apple TV Plus']
Shantaram,"Escaped convict Lin Ford flees to the teeming streets of 1980s Bombay, looking to disappear. Working as a medic for the city’s poor and neglected, Lin finds unexpected love, connection, and courage on the long road to redemption.",10759,tv,95341,/gaomekdTBr2nDitlHfROB67eUg6.jpg,[350],7.381,5.5028,,['Apple TV Plus']
Amazing Stories,"Each episode transports the audience to worlds of wonder through the lens of today’s most imaginative filmmakers, directors and writers. A reimagining of the original anthology series by Steven Spielberg.",10759,tv,98178,/3R5V6R3t1ZVtU2ZpTQT21GNgceb.jpg,[350],7.364,5.1802,,['Apple TV Plus']
